scope,query,expected_key,expected_district,result,confidence,resolved_key,resolved_district,outcome,pass,match_type
"complete_ubos_public_source","Nyamirembe, Bushenyi","bushenyi:nyamirembe","Bushenyi","matched","1","bushenyi:nyamirembe","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kahungye, Bushenyi","bushenyi:kahungye","Bushenyi","matched","1","bushenyi:kahungye","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyabubare, Bushenyi","bushenyi:nyabubare","Bushenyi","matched","1","bushenyi:nyabubare","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyabubare, Bushenyi","bushenyi:nyabubare","Bushenyi","matched","1","bushenyi:nyabubare","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyarugote, Bushenyi","bushenyi:nyarugote","Bushenyi","matched","1","bushenyi:nyarugote","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kibaare, Bushenyi","bushenyi:kibaare","Bushenyi","matched","1","bushenyi:kibaare","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mazinga, Bushenyi","bushenyi:mazinga","Bushenyi","matched","1","bushenyi:mazinga","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ntungamo, Bushenyi","bushenyi:ntungamo","Bushenyi","matched","1","bushenyi:ntungamo","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyakabirizi, Bushenyi","bushenyi:nyakabirizi","Bushenyi","matched","1","bushenyi:nyakabirizi","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rwenjeru, Bushenyi","bushenyi:rwenjeru","Bushenyi","matched","1","bushenyi:rwenjeru","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ward I, Bushenyi","bushenyi:ward i","Bushenyi","matched","1","bushenyi:ward i","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bugaara, Bushenyi","bushenyi:bugaara","Bushenyi","matched","1","bushenyi:bugaara","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Burungira, Bushenyi","bushenyi:burungira","Bushenyi","matched","1","bushenyi:burungira","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nyeibingo, Bushenyi","bushenyi:nyeibingo","Bushenyi","matched","1","bushenyi:nyeibingo","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ruhumuro, Bushenyi","bushenyi:ruhumuro","Bushenyi","matched","1","bushenyi:ruhumuro","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ruhumuro, Bushenyi","bushenyi:ruhumuro","Bushenyi","matched","1","bushenyi:ruhumuro","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kitwe, Bushenyi","bushenyi:kitwe","Bushenyi","matched","1","bushenyi:kitwe","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rutooma, Bushenyi","bushenyi:rutooma","Bushenyi","matched","1","bushenyi:rutooma","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rwentuha, Bushenyi","bushenyi:rwentuha","Bushenyi","matched","1","bushenyi:rwentuha","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rwentuha, Bushenyi","bushenyi:rwentuha","Bushenyi","matched","1","bushenyi:rwentuha","Bushenyi","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhasaba, Busia","busia:buhasaba","Busia","matched","1","busia:buhasaba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhehe, Busia","busia:buhehe","Busia","matched","1","busia:buhehe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhehe, Busia","busia:buhehe","Busia","matched","1","busia:buhehe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bulwenge, Busia","busia:bulwenge","Busia","matched","1","busia:bulwenge","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bubango, Busia","busia:bubango","Busia","matched","1","busia:bubango","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhobe, Busia","busia:buhobe","Busia","matched","1","busia:buhobe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bulumbi, Busia","busia:bulumbi","Busia","matched","1","busia:bulumbi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busia Municipality, Busia","busia:busia municipality","Busia","matched","1","busia:busia municipality","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busime, Busia","busia:busime","Busia","matched","1","busia:busime","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busime, Busia","busia:busime","Busia","matched","1","busia:busime","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bwaniha, Busia","busia:bwaniha","Busia","matched","1","busia:bwaniha","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mundindi, Busia","busia:mundindi","Busia","matched","1","busia:mundindi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Rukaka, Busia","busia:rukaka","Busia","matched","1","busia:rukaka","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busitema, Busia","busia:busitema","Busia","matched","1","busia:busitema","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busitema, Busia","busia:busitema","Busia","matched","1","busia:busitema","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Chawo, Busia","busia:chawo","Busia","matched","1","busia:chawo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Habuleke, Busia","busia:habuleke","Busia","matched","1","busia:habuleke","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Syanyonja, Busia","busia:syanyonja","Busia","matched","1","busia:syanyonja","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abochet, Busia","busia:abochet","Busia","matched","1","busia:abochet","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Amonekakinei, Busia","busia:amonekakinei","Busia","matched","1","busia:amonekakinei","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buteba, Busia","busia:buteba","Busia","matched","1","busia:buteba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buteba, Busia","busia:buteba","Busia","matched","1","busia:buteba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mawero, Busia","busia:mawero","Busia","matched","1","busia:mawero","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bukhubalo, Busia","busia:bukhubalo","Busia","matched","1","busia:bukhubalo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busibembe, Busia","busia:busibembe","Busia","matched","1","busia:busibembe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buwembe, Busia","busia:buwembe","Busia","matched","1","busia:buwembe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buyanga, Busia","busia:buyanga","Busia","matched","1","busia:buyanga","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buyunda, Busia","busia:buyunda","Busia","matched","1","busia:buyunda","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busia, Busia","busia:busia","Busia","matched","1","busia:busia","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buwumba, Busia","busia:buwumba","Busia","matched","1","busia:buwumba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buyengo, Busia","busia:buyengo","Busia","matched","1","busia:buyengo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Dabani, Busia","busia:dabani","Busia","matched","1","busia:dabani","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Dabani, Busia","busia:dabani","Busia","matched","1","busia:dabani","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nangwe, Busia","busia:nangwe","Busia","matched","1","busia:nangwe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","North C, Busia","busia:north c","Busia","matched","1","busia:north c","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","North East A, Busia","busia:north east a","Busia","matched","1","busia:north east a","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","North East B, Busia","busia:north east b","Busia","matched","1","busia:north east b","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","South East, Busia","busia:south east","Busia","matched","1","busia:south east","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Budimo, Busia","busia:budimo","Busia","matched","1","busia:budimo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Hasyule, Busia","busia:hasyule","Busia","matched","1","busia:hasyule","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lumino, Busia","busia:lumino","Busia","matched","1","busia:lumino","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lumino, Busia","busia:lumino","Busia","matched","1","busia:lumino","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Jinja, Busia","busia:jinja","Busia","matched","1","busia:jinja","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lumino, Busia","busia:lumino","Busia","matched","1","busia:lumino","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lumino-Majanji, Busia","busia:lumino majanji","Busia","matched","1","busia:lumino majanji","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busiabala, Busia","busia:busiabala","Busia","matched","1","busia:busiabala","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lunyo, Busia","busia:lunyo","Busia","matched","1","busia:lunyo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lunyo, Busia","busia:lunyo","Busia","matched","1","busia:lunyo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nalwire, Busia","busia:nalwire","Busia","matched","1","busia:nalwire","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nekuku, Busia","busia:nekuku","Busia","matched","1","busia:nekuku","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Dadira, Busia","busia:dadira","Busia","matched","1","busia:dadira","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Junge, Busia","busia:junge","Busia","matched","1","busia:junge","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Majanji, Busia","busia:majanji","Busia","matched","1","busia:majanji","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Majanji, Busia","busia:majanji","Busia","matched","1","busia:majanji","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Majanji A, Busia","busia:majanji a","Busia","matched","1","busia:majanji a","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Majanji B, Busia","busia:majanji b","Busia","matched","1","busia:majanji b","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nagabita, Busia","busia:nagabita","Busia","matched","1","busia:nagabita","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Butangasi, Busia","busia:butangasi","Busia","matched","1","busia:butangasi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masaba, Busia","busia:masaba","Busia","matched","1","busia:masaba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masaba, Busia","busia:masaba","Busia","matched","1","busia:masaba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mbehenyi, Busia","busia:mbehenyi","Busia","matched","1","busia:mbehenyi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhatuba, Busia","busia:buhatuba","Busia","matched","1","busia:buhatuba","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Butote, Busia","busia:butote","Busia","matched","1","busia:butote","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kubo, Busia","busia:kubo","Busia","matched","1","busia:kubo","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masafu, Busia","busia:masafu","Busia","matched","1","busia:masafu","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masafu, Busia","busia:masafu","Busia","matched","1","busia:masafu","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masafu, Busia","busia:masafu","Busia","matched","1","busia:masafu","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mawanga, Busia","busia:mawanga","Busia","matched","1","busia:mawanga","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mawanga, Busia","busia:mawanga","Busia","matched","1","busia:mawanga","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bumunji, Busia","busia:bumunji","Busia","matched","1","busia:bumunji","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busikho, Busia","busia:busikho","Busia","matched","1","busia:busikho","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masinya, Busia","busia:masinya","Busia","matched","1","busia:masinya","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masinya, Busia","busia:masinya","Busia","matched","1","busia:masinya","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhoya, Busia","busia:buhoya","Busia","matched","1","busia:buhoya","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhumi, Busia","busia:buhumi","Busia","matched","1","busia:buhumi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bulumbi, Busia","busia:bulumbi","Busia","matched","1","busia:bulumbi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namugondi, Busia","busia:namugondi","Busia","matched","1","busia:namugondi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namungodi, Busia","busia:namungodi","Busia","matched","1","busia:namungodi","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Samia Bugwe, Busia","busia:samia bugwe","Busia","matched","1","busia:samia bugwe","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Samia Bugwe Central, Busia","busia:samia bugwe central","Busia","matched","1","busia:samia bugwe central","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buchicha, Busia","busia:buchicha","Busia","matched","1","busia:buchicha","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Sikuda, Busia","busia:sikuda","Busia","matched","1","busia:sikuda","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Sikuda, Busia","busia:sikuda","Busia","matched","1","busia:sikuda","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Abochet, Busia","busia:abochet","Busia","matched","1","busia:abochet","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Ajuket, Busia","busia:ajuket","Busia","matched","1","busia:ajuket","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Tiira, Busia","busia:tiira","Busia","matched","1","busia:tiira","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Tiira, Busia","busia:tiira","Busia","matched","1","busia:tiira","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","North A, Busia","busia:north a","Busia","matched","1","busia:north a","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","North B, Busia","busia:north b","Busia","matched","1","busia:north b","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","South West, Busia","busia:south west","Busia","matched","1","busia:south west","Busia","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Budumba, Butaleja","butaleja:budumba","Butaleja","matched","1","butaleja:budumba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Budumba, Butaleja","butaleja:budumba","Butaleja","matched","1","butaleja:budumba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Budusu, Butaleja","butaleja:budusu","Butaleja","matched","1","butaleja:budusu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunawale, Butaleja","butaleja:bunawale","Butaleja","matched","1","butaleja:bunawale","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunghanga, Butaleja","butaleja:bunghanga","Butaleja","matched","1","butaleja:bunghanga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mabale, Butaleja","butaleja:mabale","Butaleja","matched","1","butaleja:mabale","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Masanghe, Butaleja","butaleja:masanghe","Butaleja","matched","1","butaleja:masanghe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bufujja, Butaleja","butaleja:bufujja","Butaleja","matched","1","butaleja:bufujja","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bufujja-Kachonga, Butaleja","butaleja:bufujja kachonga","Butaleja","matched","1","butaleja:bufujja kachonga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bugadunya, Butaleja","butaleja:bugadunya","Butaleja","matched","1","butaleja:bugadunya","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kachonga, Butaleja","butaleja:kachonga","Butaleja","matched","1","butaleja:kachonga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mudodo, Butaleja","butaleja:mudodo","Butaleja","matched","1","butaleja:mudodo","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nebbo, Butaleja","butaleja:nebbo","Butaleja","matched","1","butaleja:nebbo","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunyole East, Butaleja","butaleja:bunyole east","Butaleja","matched","1","butaleja:bunyole east","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunyole West, Butaleja","butaleja:bunyole west","Butaleja","matched","1","butaleja:bunyole west","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bumwami, Butaleja","butaleja:bumwami","Butaleja","matched","1","butaleja:bumwami","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busaba, Butaleja","butaleja:busaba","Butaleja","matched","1","butaleja:busaba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busaba, Butaleja","butaleja:busaba","Butaleja","matched","1","butaleja:busaba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busaba, Butaleja","butaleja:busaba","Butaleja","matched","1","butaleja:busaba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busaba, Butaleja","butaleja:busaba","Butaleja","matched","1","butaleja:busaba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buwihula, Butaleja","butaleja:buwihula","Butaleja","matched","1","butaleja:buwihula","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Halanga, Butaleja","butaleja:halanga","Butaleja","matched","1","butaleja:halanga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mulagi, Butaleja","butaleja:mulagi","Butaleja","matched","1","butaleja:mulagi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mulanga, Butaleja","butaleja:mulanga","Butaleja","matched","1","butaleja:mulanga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mwiha, Butaleja","butaleja:mwiha","Butaleja","matched","1","butaleja:mwiha","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nawinyoha, Butaleja","butaleja:nawinyoha","Butaleja","matched","1","butaleja:nawinyoha","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bugegege, Butaleja","butaleja:bugegege","Butaleja","matched","1","butaleja:bugegege","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busabi, Butaleja","butaleja:busabi","Butaleja","matched","1","butaleja:busabi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busabi, Butaleja","butaleja:busabi","Butaleja","matched","1","butaleja:busabi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buwesa, Butaleja","butaleja:buwesa","Butaleja","matched","1","butaleja:buwesa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Habiga, Butaleja","butaleja:habiga","Butaleja","matched","1","butaleja:habiga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Malangha, Butaleja","butaleja:malangha","Butaleja","matched","1","butaleja:malangha","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Manyamye, Butaleja","butaleja:manyamye","Butaleja","matched","1","butaleja:manyamye","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bubalya, Butaleja","butaleja:bubalya","Butaleja","matched","1","butaleja:bubalya","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Buhabeba, Butaleja","butaleja:buhabeba","Butaleja","matched","1","butaleja:buhabeba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunghumu, Butaleja","butaleja:bunghumu","Butaleja","matched","1","butaleja:bunghumu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busolwe, Butaleja","butaleja:busolwe","Butaleja","matched","1","butaleja:busolwe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busolwe, Butaleja","butaleja:busolwe","Butaleja","matched","1","butaleja:busolwe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busolwe, Butaleja","butaleja:busolwe","Butaleja","matched","1","butaleja:busolwe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busolwe Central, Butaleja","butaleja:busolwe central","Butaleja","matched","1","butaleja:busolwe central","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mugulu, Butaleja","butaleja:mugulu","Butaleja","matched","1","butaleja:mugulu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nakwiga, Butaleja","butaleja:nakwiga","Butaleja","matched","1","butaleja:nakwiga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nawasu, Butaleja","butaleja:nawasu","Butaleja","matched","1","butaleja:nawasu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bugosa, Butaleja","butaleja:bugosa","Butaleja","matched","1","butaleja:bugosa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Bunghagi, Butaleja","butaleja:bunghagi","Butaleja","matched","1","butaleja:bunghagi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Busibira, Butaleja","butaleja:busibira","Butaleja","matched","1","butaleja:busibira","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Butaleja, Butaleja","butaleja:butaleja","Butaleja","matched","1","butaleja:butaleja","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Butaleja, Butaleja","butaleja:butaleja","Butaleja","matched","1","butaleja:butaleja","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Butaleja, Butaleja","butaleja:butaleja","Butaleja","matched","1","butaleja:butaleja","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Hisega, Butaleja","butaleja:hisega","Butaleja","matched","1","butaleja:hisega","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lujehe, Butaleja","butaleja:lujehe","Butaleja","matched","1","butaleja:lujehe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mabale, Butaleja","butaleja:mabale","Butaleja","matched","1","butaleja:mabale","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mulandu, Butaleja","butaleja:mulandu","Butaleja","matched","1","butaleja:mulandu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nakwasi, Butaleja","butaleja:nakwasi","Butaleja","matched","1","butaleja:nakwasi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nanyulu, Butaleja","butaleja:nanyulu","Butaleja","matched","1","butaleja:nanyulu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Sagenda, Butaleja","butaleja:sagenda","Butaleja","matched","1","butaleja:sagenda","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Himutu, Butaleja","butaleja:himutu","Butaleja","matched","1","butaleja:himutu","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kaiti, Butaleja","butaleja:kaiti","Butaleja","matched","1","butaleja:kaiti","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kangalaba, Butaleja","butaleja:kangalaba","Butaleja","matched","1","butaleja:kangalaba","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kanyenya, Butaleja","butaleja:kanyenya","Butaleja","matched","1","butaleja:kanyenya","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namulo, Butaleja","butaleja:namulo","Butaleja","matched","1","butaleja:namulo","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Tindi, Butaleja","butaleja:tindi","Butaleja","matched","1","butaleja:tindi","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Wangale, Butaleja","butaleja:wangale","Butaleja","matched","1","butaleja:wangale","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Chadongo, Butaleja","butaleja:chadongo","Butaleja","matched","1","butaleja:chadongo","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kachonga, Butaleja","butaleja:kachonga","Butaleja","matched","1","butaleja:kachonga","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namajji, Butaleja","butaleja:namajji","Butaleja","matched","1","butaleja:namajji","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namawa, Butaleja","butaleja:namawa","Butaleja","matched","1","butaleja:namawa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Namunasa, Butaleja","butaleja:namunasa","Butaleja","matched","1","butaleja:namunasa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Doho, Butaleja","butaleja:doho","Butaleja","matched","1","butaleja:doho","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Kapisa, Butaleja","butaleja:kapisa","Butaleja","matched","1","butaleja:kapisa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Lubembe, Butaleja","butaleja:lubembe","Butaleja","matched","1","butaleja:lubembe","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mazimasa, Butaleja","butaleja:mazimasa","Butaleja","matched","1","butaleja:mazimasa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Mazimasa, Butaleja","butaleja:mazimasa","Butaleja","matched","1","butaleja:mazimasa","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Muyago, Butaleja","butaleja:muyago","Butaleja","matched","1","butaleja:muyago","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nabiganda, Butaleja","butaleja:nabiganda","Butaleja","matched","1","butaleja:nabiganda","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nabiganda, Butaleja","butaleja:nabiganda","Butaleja","matched","1","butaleja:nabiganda","Butaleja","exact_canonical_id","true","exact_alias"
"complete_ubos_public_source","Nakabi, Butaleja","butaleja:nakabi","Butaleja","matched","1","butaleja:nakabi","Butaleja","exact_canonical_id","true","exact_alias"
